HIV : Validation Results
=========================================

err = 306, warn = 151, info = 2042
IG Publisher Version: 1.6.13
Generated Mon Jul 01 19:40:38 UTC 2024. FHIR version 4.0.1 for smart.who.int.hiv#0.1.0 (canonical = http://smart.who.int/hiv)
 Build Errors : 70 / 16 / 0
 /github/workspace/fsh-generated/resources/ActorDefinition-Client : 0 / 1 / 2
INFORMATION: Library/HIVIND67Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND67Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND67Logic vs http://smart.who.int/HIV/Library/HIVIND67Logic
== fsh-generated/resources/Library-HIVIND68Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND68Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND68Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND68Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND68Logic)
INFORMATION: Library/HIVIND68Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND68Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND68Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND68Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND68Logic vs http://smart.who.int/HIV/Library/HIVIND68Logic
== fsh-generated/resources/Library-HIVIND69Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND69Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND69Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND69Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND69Logic)
INFORMATION: Library/HIVIND69Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND69Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND69Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND69Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND69Logic vs http://smart.who.int/HIV/Library/HIVIND69Logic
== fsh-generated/resources/Library-HIVIND6Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND6Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND6Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND6Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND6Logic)
INFORMATION: Library/HIVIND6Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND6Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND6Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND6Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND6Logic vs http://smart.who.int/HIV/Library/HIVIND6Logic
== fsh-generated/resources/Library-HIVIND70Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND70Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND70Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND70Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND70Logic)
INFORMATION: Library/HIVIND70Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND70Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND70Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND70Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND70Logic vs http://smart.who.int/HIV/Library/HIVIND70Logic
== fsh-generated/resources/Library-HIVIND71Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND71Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND71Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND71Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND71Logic)
INFORMATION: Library/HIVIND71Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND71Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND71Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND71Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND71Logic vs http://smart.who.int/HIV/Library/HIVIND71Logic
== fsh-generated/resources/Library-HIVIND72Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND72Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND72Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND72Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND72Logic)
INFORMATION: Library/HIVIND72Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND72Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND72Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND72Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND72Logic vs http://smart.who.int/HIV/Library/HIVIND72Logic
== fsh-generated/resources/Library-HIVIND73Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND73Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND73Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND73Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND73Logic)
INFORMATION: Library/HIVIND73Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND73Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND73Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND73Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND73Logic vs http://smart.who.int/HIV/Library/HIVIND73Logic
== fsh-generated/resources/Library-HIVIND74Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND74Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND74Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND74Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND74Logic)
INFORMATION: Library/HIVIND74Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND74Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND74Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
ERROR: /github/workspace/fsh-generated/resources/Library-HIVIND74Logic: URL Mismatch http://smart.who.int/hiv/Library/HIVIND74Logic vs http://smart.who.int/HIV/Library/HIVIND74Logic
== fsh-generated/resources/Library-HIVIND75Logic.json ==
ERROR: Library.where(url = 'http://smart.who.int/HIV/Library/HIVIND75Logic'): Conformance resource /github/workspace/fsh-generated/resources/Library-HIVIND75Logic.json - the canonical URL (http://smart.who.int/hiv/Library/HIVIND75Logic) does not match the URL (http://smart.who.int/HIV/Library/HIVIND75Logic)
INFORMATION: Library/HIVIND75Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablelibrary|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND75Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-library|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: Library/HIVIND75Logic: Library.extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/cql/StructureDefinition/cql-module|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
